mean,min,max,class
-3.9070761,-500.37415,163.26024,azerbaycan
-2.8363042,-339.81824,114.05539,azerbaycan
-2.0247543,-319.44058,103.2547,azerbaycan
-2.4997118,-314.1543,130.35759,azerbaycan
-2.5360444,-307.59958,130.71269,azerbaycan
-2.4216447,-294.63385,100.187775,azerbaycan
-2.8949845,-304.9522,130.83101,azerbaycan
-2.4535694,-326.42703,111.52551,azerbaycan
-2.2239544,-305.4491,124.85351,azerbaycan
-2.3013637,-266.57965,122.72496,azerbaycan
-1.7245572,-283.1008,103.541275,azerbaycan
-2.5391023,-292.39645,115.4131,azerbaycan
-2.6424992,-313.62753,121.43079,azerbaycan
-2.2612767,-266.58868,117.48996,azerbaycan
-2.2520337,-274.11774,108.370125,azerbaycan
-2.3016803,-287.82874,121.3132,azerbaycan
-2.7865484,-333.9538,136.79372,azerbaycan
-1.8223703,-295.97046,116.77829,azerbaycan
-3.5801716,-460.9859,136.36513,azerbaycan
-2.8590183,-334.1352,118.295715,azerbaycan
-2.1854138,-315.06964,130.09724,azerbaycan
-2.5752232,-353.62442,107.07885,azerbaycan
-1.7876846,-265.29785,124.433,azerbaycan
-2.2171767,-271.83414,126.82243,azerbaycan
-1.6844803,-275.92404,130.60274,azerbaycan
-1.9922948,-272.41757,104.969315,azerbaycan
-2.2709355,-289.13638,114.063156,azerbaycan
-2.3469043,-271.40515,132.62051,azerbaycan
-2.0899408,-291.33365,124.247765,azerbaycan
-1.9627091,-282.7768,126.32032,azerbaycan
-2.183361,-273.3623,115.27977,azerbaycan
-2.4848413,-285.54944,113.13509,azerbaycan
-2.651829,-304.95407,134.31332,azerbaycan
-2.4622624,-247.3939,103.43658,azerbaycan
-2.664251,-307.2583,110.13476,azerbaycan
-2.4966428,-278.15247,120.229996,azerbaycan
-2.5126526,-310.96652,118.47243,azerbaycan
-2.2466812,-276.6608,120.16722,azerbaycan
-2.1028023,-295.2652,100.79207,azerbaycan
-2.530417,-288.69614,131.80305,azerbaycan
-2.675648,-322.1076,126.732994,azerbaycan
-3.6397176,-513.23126,152.12256,azerbaycan
-2.209412,-262.81158,116.72214,azerbaycan
-2.7414098,-297.70023,117.535995,azerbaycan
-2.0783834,-276.99435,115.32781,azerbaycan
-2.375058,-283.7034,129.11168,azerbaycan
-2.105727,-298.81122,100.90302,azerbaycan
-2.4887443,-326.62677,102.478096,azerbaycan
-2.4908383,-318.83478,116.79034,azerbaycan
-2.2724266,-297.68033,118.13587,azerbaycan
-1.6024197,-251.92697,116.10118,azerbaycan
-2.0230234,-268.58694,114.37803,azerbaycan
-2.5932367,-293.7921,122.298515,azerbaycan
-2.1734731,-306.70886,112.59131,azerbaycan
-1.7643446,-313.271,122.37288,azerbaycan
-2.5013726,-311.94223,104.90437,azerbaycan
-2.1811306,-315.40402,121.983604,azerbaycan
-2.2048483,-299.96805,107.740166,azerbaycan
-2.909478,-336.52762,122.62309,azerbaycan
-2.6304572,-305.08652,103.27351,azerbaycan
-1.9708357,-270.53217,127.17385,azerbaycan
-2.309521,-302.93,119.69879,azerbaycan
-2.3388278,-328.77173,125.64448,azerbaycan
-1.936585,-268.83746,122.131256,azerbaycan
-2.2070441,-303.67526,107.26299,azerbaycan
-1.6916451,-274.10956,112.225746,azerbaycan
-2.1132233,-294.8881,126.01885,azerbaycan
-1.9073371,-325.03366,119.66611,azerbaycan
-3.8331857,-497.3042,166.56146,azerbaycan
-2.4174638,-294.08517,108.702255,azerbaycan
-2.5209272,-325.4482,113.81899,azerbaycan
-2.5671806,-306.32193,116.239746,azerbaycan
-2.0998049,-295.11032,114.65984,azerbaycan
-2.4662933,-304.1774,118.919,azerbaycan
-2.3076363,-319.67383,117.63646,azerbaycan
-2.3769038,-309.03842,122.599335,azerbaycan
-2.7911434,-320.27783,117.07104,azerbaycan
-2.8611262,-322.51703,127.43906,azerbaycan
-2.5208282,-309.80353,105.96746,azerbaycan
-2.0787969,-288.08878,115.7003,azerbaycan
-2.3606787,-303.91483,115.468636,azerbaycan
-2.0855324,-314.5692,113.00016,azerbaycan
-2.1373584,-302.28397,116.93061,azerbaycan
-2.3937347,-313.8555,125.78294,azerbaycan
-2.341336,-313.16492,129.84341,azerbaycan
-2.2663734,-312.5919,123.906906,azerbaycan
-2.4075403,-314.87943,110.52802,azerbaycan
-2.6254208,-316.97937,128.16325,azerbaycan
-2.6212478,-312.68335,117.66731,azerbaycan
-1.8940166,-277.51202,118.06417,azerbaycan
-2.061049,-285.4279,100.18352,azerbaycan
-2.1890872,-279.8311,119.73699,azerbaycan
-1.9639825,-296.3531,122.928535,azerbaycan
-1.8806998,-290.0578,124.04982,azerbaycan
-2.0126228,-261.60373,123.55144,azerbaycan
-2.157708,-309.77002,131.55193,azerbaycan
-1.6408715,-311.40225,106.25191,azerbaycan
-3.1426108,-378.21143,131.12181,azerbaycan
-3.7077904,-490.30222,162.75989,azerbaycan
-1.9202436,-267.35532,113.24763,azerbaycan
-2.3712487,-314.93674,118.16955,azerbaycan
-2.6306455,-304.36627,120.26859,azerbaycan
-2.4349422,-334.02487,124.09919,azerbaycan
-1.81323,-240.60193,126.2809,azerbaycan
-1.8370469,-273.745,104.08102,azerbaycan
-2.127496,-299.23563,108.065704,azerbaycan
-1.7709004,-294.0631,125.10387,azerbaycan
-1.833005,-287.0975,133.65715,azerbaycan
-2.007111,-252.36931,98.321815,azerbaycan
-1.8656934,-265.60315,122.793175,azerbaycan
-2.518491,-289.24405,125.91926,azerbaycan
-2.3182597,-319.31808,122.87536,azerbaycan
-3.450769,-466.65543,119.799774,azerbaycan
-2.6251054,-280.37247,119.83512,azerbaycan
-2.6473978,-325.7229,126.74075,azerbaycan
-2.515054,-295.73108,118.46193,azerbaycan
-2.6081297,-340.40738,137.92827,azerbaycan
-2.694818,-298.56842,110.78213,azerbaycan
-2.28764,-379.59048,118.22087,azerbaycan
-3.1329231,-404.71677,103.65042,azerbaycan
-2.328207,-299.6169,111.56975,azerbaycan
-2.7007587,-298.91635,120.30832,azerbaycan
-2.4860916,-320.11768,117.116035,azerbaycan
-2.5048602,-286.30283,117.46683,azerbaycan
-2.560662,-294.1536,119.9925,azerbaycan
-2.7340786,-281.32855,110.11547,azerbaycan
-2.0933125,-295.8187,120.86956,azerbaycan
-2.243009,-304.66217,127.01447,azerbaycan
-2.0253022,-287.3062,123.4052,azerbaycan
-2.0790882,-279.833,117.39646,azerbaycan
-2.961721,-388.0274,115.5802,azerbaycan
0.09756243,-82.05327,124.573,azerbaycan
0.3733049,-81.71787,120.866646,azerbaycan
-3.9805014,-270.84393,114.8797,ozbekce
-4.1833754,-300.12265,119.28012,ozbekce
-4.176721,-303.00647,141.259,ozbekce
-4.6470428,-339.75836,118.05417,ozbekce
-4.865543,-377.37323,107.01855,ozbekce
-4.913211,-359.51764,111.86004,ozbekce
-5.1124206,-389.20813,117.701096,ozbekce
-4.0893435,-285.65143,96.77967,ozbekce
-4.0704303,-296.9934,89.67872,ozbekce
-4.001277,-254.87025,89.02876,ozbekce
-4.058171,-253.07663,102.092026,ozbekce
-3.8964813,-263.48904,98.4199,ozbekce
-4.1834087,-285.14316,122.00226,ozbekce
-4.0759177,-290.2962,103.415054,ozbekce
-8.47888,-605.7306,24.152544,ozbekce
-2.3724048,-287.518,150.06627,ozbekce
-2.3936653,-279.5881,144.76567,ozbekce
-2.1905947,-278.66028,120.51761,ozbekce
-1.9552139,-287.49945,139.16911,ozbekce
-2.0879362,-274.18964,137.19699,ozbekce
-1.9211984,-255.9072,143.20024,ozbekce
-1.9640853,-295.13467,106.500755,ozbekce
-2.8713825,-275.9632,124.558426,ozbekce
-3.4531052,-290.61868,128.1006,ozbekce
-2.9608223,-293.05423,109.2319,ozbekce
-2.1898224,-280.62567,146.24742,ozbekce
-2.5437295,-300.7818,130.78021,ozbekce
-2.1981196,-286.55554,117.652725,ozbekce
-2.111163,-298.06705,134.56857,ozbekce
-2.1900089,-287.66724,132.2557,ozbekce
-1.9864624,-267.7023,125.100204,ozbekce
-2.0601163,-273.8731,142.20189,ozbekce
-2.5358386,-279.6833,135.01347,ozbekce
-2.873074,-278.5711,137.52849,ozbekce
-2.9634852,-269.25446,133.86807,ozbekce
-2.1771193,-297.37112,135.05634,ozbekce
-2.2741122,-274.3544,145.31316,ozbekce
-2.228625,-284.67432,135.98528,ozbekce
-2.0904658,-292.98343,135.18973,ozbekce
-2.348138,-311.8188,116.828964,ozbekce
-0.99921256,-321.5774,121.174866,ozbekce
-5.351097,-332.13562,83.06131,ozbekce
-3.5308554,-247.67569,111.396866,ozbekce
-4.4989114,-283.224,168.78003,ozbekce
-3.5429242,-259.79706,178.28296,ozbekce
-3.5275886,-261.70792,177.83524,ozbekce
-3.09224,-241.93913,181.00887,ozbekce
-3.2289238,-219.99171,178.64958,ozbekce
-2.7586577,-206.95987,191.37514,ozbekce
-2.7032943,-226.44485,200.87315,ozbekce
-2.9159694,-224.84055,204.11777,ozbekce
-2.97585,-206.01115,200.20859,ozbekce
-3.7560103,-242.39873,207.35608,ozbekce
-3.3180242,-227.65558,192.76219,ozbekce
-2.5241842,-191.31995,171.79324,ozbekce
-3.5591688,-268.03598,197.77019,ozbekce
-3.4653203,-254.49846,183.16238,ozbekce
-3.187261,-226.18703,176.73482,ozbekce
-3.157992,-231.54858,177.76286,ozbekce
-2.9878812,-232.43994,184.01328,ozbekce
-3.0765047,-219.53731,171.28479,ozbekce
-2.9167473,-199.02942,168.23428,ozbekce
-3.2072604,-246.63683,196.48555,ozbekce
-3.1147373,-285.99057,184.93153,ozbekce
-2.8869581,-236.4021,184.54909,ozbekce
-2.6544394,-245.85847,187.40544,ozbekce
-2.826601,-231.10106,185.82072,ozbekce
-3.1413698,-277.53445,190.52498,ozbekce
-3.2536888,-242.11479,184.30319,ozbekce
-2.8830993,-239.60297,170.15022,ozbekce
-2.9810174,-275.11438,219.21103,ozbekce
-3.1255815,-219.8884,172.10675,ozbekce
-2.982174,-185.68973,137.8982,ozbekce
-3.0612755,-189.86882,138.30482,ozbekce
-3.0692163,-205.71503,162.19145,ozbekce
-2.9828558,-218.63986,163.14966,ozbekce
-3.285766,-270.11844,207.06425,ozbekce
-2.6689181,-254.122,207.02005,ozbekce
-2.7691383,-243.71132,195.66417,ozbekce
-2.6740458,-237.00606,197.22882,ozbekce
-3.5349526,-261.06345,204.11531,ozbekce
-3.1233678,-207.4184,183.32533,ozbekce
-3.3631754,-242.28384,207.15399,ozbekce
-3.563181,-256.8024,205.04344,ozbekce
-3.5736537,-252.98042,195.04077,ozbekce
-3.1523604,-267.14618,175.54884,ozbekce
-3.1901085,-276.34027,174.8621,ozbekce
-3.019086,-274.72235,190.02458,ozbekce
-3.2688417,-213.67827,185.0689,ozbekce
-3.0704234,-210.79716,180.15446,ozbekce
-3.0812807,-219.53131,178.02173,ozbekce
-2.9328425,-225.56499,181.5452,ozbekce
-3.2765772,-258.187,208.37758,ozbekce
-3.330704,-247.23813,192.41322,ozbekce
-3.07243,-247.90154,170.39073,ozbekce
-3.029247,-225.80595,191.64288,ozbekce
-2.824238,-194.3199,168.59145,ozbekce
-3.0035543,-218.53139,180.81688,ozbekce
-3.1182325,-238.10919,178.19186,ozbekce
-3.093218,-232.97458,186.00743,ozbekce
-3.561416,-271.75076,195.8806,ozbekce
-3.1371605,-224.75993,168.94568,ozbekce
-3.5019147,-209.8983,172.8741,ozbekce
-3.0284154,-205.61986,174.8942,ozbekce
-2.9747758,-209.53609,174.49998,ozbekce
-3.5741472,-267.7963,193.25598,ozbekce
-2.9797444,-245.70114,184.97185,ozbekce
-3.0781457,-251.19789,209.548,ozbekce
-2.7178326,-174.63449,180.71785,ozbekce
-2.4092991,-137.90842,169.65193,ozbekce
-2.6140485,-135.03043,172.92032,ozbekce
-2.4454458,-137.15462,172.34715,ozbekce
-2.4442945,-152.9945,168.62541,ozbekce
-2.4484918,-146.53336,168.93942,ozbekce
-2.4515343,-138.56418,166.3148,ozbekce
-2.3662906,-132.64673,161.60336,ozbekce
-3.029699,-190.3622,173.84337,ozbekce
-3.1177065,-240.01643,198.35468,ozbekce
-2.9093275,-269.57935,199.86221,ozbekce
-2.7568777,-273.0469,207.29895,ozbekce
-2.6259844,-237.38277,192.52109,ozbekce
-2.609662,-254.85101,214.90567,ozbekce
-2.4498584,-255.86154,209.92409,ozbekce
-2.511683,-243.50154,203.97784,ozbekce
-2.7042782,-240.35263,196.78331,ozbekce
-3.5812724,-250.91824,199.9015,ozbekce
-2.936096,-194.08508,188.68283,ozbekce
-2.8643286,-218.67407,175.7316,ozbekce
-2.98579,-254.26822,174.75606,ozbekce
-2.8253226,-261.90277,184.19377,ozbekce
-2.7480588,-229.13435,164.31213,ozbekce
-3.084741,-237.37424,181.7101,ozbekce
-3.2334273,-277.3948,196.45215,ozbekce
-3.2526677,-273.5082,203.05374,ozbekce
-3.315337,-272.37595,190.48946,ozbekce
-2.4274025,-219.2663,173.43016,ozbekce
-2.1709483,-218.65285,197.24384,ozbekce
-2.1586099,-197.1386,183.34364,ozbekce
-1.9501803,-199.74312,188.6544,ozbekce
-2.8140512,-186.86404,174.55844,ozbekce
-3.0614538,-257.36826,204.26003,ozbekce
-2.38895,-215.58409,179.34863,ozbekce
-3.2339613,-260.6575,206.26355,ozbekce
-2.585567,-248.18185,177.1139,ozbekce
-2.5004218,-218.6915,184.45085,ozbekce
-2.8772547,-262.05807,190.63927,ozbekce
-2.2411275,-188.64299,170.02623,ozbekce
-2.6533265,-211.31013,186.77263,ozbekce
-2.9536204,-215.0499,172.8813,ozbekce
-2.7096899,-213.62166,165.47334,ozbekce
-2.8462136,-221.3173,174.65704,ozbekce
-3.093136,-224.51717,181.17355,ozbekce
-2.8548124,-229.48532,171.00685,ozbekce
-2.5091724,-176.581,169.39864,ozbekce
-2.829277,-207.49203,171.64447,ozbekce
-2.519288,-201.72543,165.61803,ozbekce
-3.0167506,-221.39233,186.1961,ozbekce
-2.2790768,-211.81763,174.19226,ozbekce
-2.6386364,-232.90779,196.63507,ozbekce
-2.7882564,-224.13878,182.77693,ozbekce
-3.405866,-260.5584,208.22021,ozbekce
-3.1537068,-224.59576,191.63496,ozbekce
-2.49388,-198.51454,175.0705,ozbekce
-2.7302449,-201.2524,176.29477,ozbekce
-2.5966034,-157.92836,132.63144,ozbekce
-2.9932413,-196.8853,140.76561,ozbekce
-3.1682243,-236.28267,187.05383,ozbekce
-3.2161272,-226.98099,190.49467,ozbekce
-3.368693,-238.17503,192.82181,ozbekce
-3.5883348,-241.71951,180.45547,ozbekce
-3.569195,-245.70872,208.87476,ozbekce
-3.236469,-253.85202,203.59207,ozbekce
-2.9766,-225.74034,204.44382,ozbekce
-3.1741216,-242.97363,206.66405,ozbekce
-3.3378434,-270.01053,206.84772,ozbekce
-3.1078794,-250.02866,178.83487,ozbekce
-2.7688618,-240.22264,181.91257,ozbekce
-2.5805507,-247.31693,207.82397,ozbekce
-2.670213,-253.12463,201.80202,ozbekce
-2.7208948,-244.17224,200.51971,ozbekce
-2.760692,-259.38736,191.28035,ozbekce
-2.802847,-267.5802,196.4071,ozbekce
-2.8815823,-253.72064,177.58699,ozbekce
-2.638853,-247.33928,170.29372,ozbekce
-2.654051,-227.80832,189.47011,ozbekce
-2.6988168,-246.73306,183.43431,ozbekce
-2.4788594,-224.9084,186.74794,ozbekce
-2.5763094,-259.1016,192.83727,ozbekce
-3.2259128,-259.9757,182.16739,ozbekce
-3.0592222,-250.83505,178.94351,ozbekce
-2.8343887,-233.51152,173.99477,ozbekce
-2.7780435,-260.5927,192.6969,ozbekce
-2.9952497,-266.585,181.19316,ozbekce
-2.591438,-253.64946,196.08426,ozbekce
-2.3490005,-223.74788,185.7347,ozbekce
-2.5416188,-227.85179,212.4077,ozbekce
-2.4324076,-233.17215,217.74538,ozbekce
-2.668921,-254.97914,195.38574,ozbekce
-2.7274463,-247.39798,196.05301,ozbekce
-2.6274908,-268.04028,211.70314,ozbekce
-2.498956,-242.20087,213.65935,ozbekce
-2.705467,-240.4849,213.98659,ozbekce
-3.156804,-267.96457,198.79048,ozbekce
-2.8263223,-236.84091,180.55215,ozbekce
-2.857524,-237.0418,190.43115,ozbekce
-2.7013032,-245.052,193.81856,ozbekce
-2.5401819,-236.84286,184.4831,ozbekce
-2.4062314,-234.40596,186.23137,ozbekce
-2.341301,-209.20276,178.7699,ozbekce
-2.3488376,-219.70604,196.50151,ozbekce
-2.2252033,-236.0416,184.22285,ozbekce
-2.737244,-256.7641,204.99338,ozbekce
-3.1027565,-279.17584,193.47478,ozbekce
-2.6885436,-251.61287,191.83409,ozbekce
-1.9705791,-207.08722,179.09534,ozbekce
-1.9986517,-213.27113,194.17499,ozbekce
-1.9966649,-203.89589,180.63158,ozbekce
-1.9214456,-204.52974,175.93587,ozbekce
-2.4042308,-231.92264,185.08371,ozbekce
-2.1210816,-235.49223,201.62779,ozbekce
-2.7915692,-261.03354,214.02406,ozbekce
-3.3820639,-215.86841,175.88348,ozbekce
-3.1818619,-252.0832,176.4845,ozbekce
-2.861425,-223.85364,180.67061,ozbekce
-2.7181637,-209.24422,173.70186,ozbekce
-2.8910477,-250.1033,186.37334,ozbekce
-2.8735278,-232.49454,166.54199,ozbekce
-3.051695,-269.49744,190.10384,ozbekce
-2.938377,-263.7431,203.10434,ozbekce
-3.076412,-257.77887,198.68445,ozbekce
-3.06148,-213.16426,156.68114,ozbekce
-2.7011743,-238.53152,196.61897,ozbekce
-2.38412,-207.47963,173.24101,ozbekce
-2.374442,-202.1305,187.88977,ozbekce
-3.0790994,-231.87457,180.89218,ozbekce
-2.5040286,-228.67445,182.48363,ozbekce
-2.611671,-232.70349,167.00642,ozbekce
-2.5358233,-246.62265,181.97713,ozbekce
-2.5844758,-243.0442,176.9413,ozbekce
-2.218439,-229.15257,180.19455,ozbekce
-2.4379365,-224.10396,178.96423,ozbekce
-2.6627643,-243.27519,199.12958,ozbekce
-2.772704,-256.06635,196.04967,ozbekce
-2.6496382,-224.42177,164.06882,ozbekce
-2.8086255,-247.42535,195.90375,ozbekce
-3.7562451,-251.61865,194.79343,ozbekce
-3.9273834,-250.01868,183.73943,ozbekce
-4.1525903,-262.80396,192.86278,ozbekce
-4.1575217,-267.94293,180.62498,ozbekce
-4.273081,-278.3681,114.20107,ozbekce
-4.023461,-277.71185,97.86719,ozbekce
-4.146086,-259.87848,93.45442,ozbekce
-4.1067834,-280.00742,113.575554,ozbekce
-4.278264,-270.6404,107.34804,ozbekce
-4.0020957,-247.57756,106.818756,ozbekce
-4.0630426,-251.87952,120.33267,ozbekce
-4.0548663,-264.63458,99.387985,ozbekce
-4.049725,-256.92947,104.27687,ozbekce
-0.8825394,-364.34396,113.30902,ozbekce
-2.3070114,-337.51385,118.737724,ozbekce
-4.413749,-300.74323,134.31328,ozbekce
-4.452226,-312.91046,113.72717,ozbekce
-4.2724814,-305.09027,105.25522,ozbekce
-4.2892456,-278.88873,128.43987,ozbekce
-4.2742343,-293.58185,106.15333,ozbekce
-4.061856,-279.49097,125.90769,ozbekce
-4.4517865,-305.50687,135.69572,ozbekce
-4.218376,-280.8656,120.389305,ozbekce
-4.4006867,-312.69412,100.12872,ozbekce
-4.365096,-309.47382,123.83172,ozbekce
-4.192933,-295.59467,128.34416,ozbekce
-4.07046,-289.82492,130.00644,ozbekce
-4.23691,-297.4114,125.35372,ozbekce
-4.355677,-301.6484,104.226135,ozbekce
-4.3705587,-311.80582,107.39284,ozbekce
-4.3511887,-301.29312,127.025955,ozbekce
-4.0643487,-299.9373,113.00016,ozbekce
-4.2160196,-293.3852,101.85897,ozbekce
-4.298712,-283.43958,128.63228,ozbekce
-4.298086,-286.07587,121.32705,ozbekce
-4.027324,-277.799,96.36168,ozbekce
-4.144676,-284.75305,111.68682,ozbekce
-4.2088523,-312.59494,104.103745,ozbekce
-4.136872,-277.23224,101.70412,ozbekce
-4.439105,-298.61942,130.62454,ozbekce
-4.1330156,-287.33707,91.92054,ozbekce
-4.2294173,-288.75183,117.236374,ozbekce
-4.182101,-279.20874,120.871796,ozbekce
-4.303158,-297.3572,108.71268,ozbekce
-4.1458235,-290.1929,113.208534,ozbekce
-4.1962433,-269.4507,91.45166,ozbekce
-4.238384,-293.41687,103.58278,ozbekce
-4.3637133,-291.82404,93.01783,ozbekce
-4.469363,-318.3653,108.60112,ozbekce
-4.1695795,-277.27185,112.192825,ozbekce
-4.009361,-271.895,116.92093,ozbekce
-4.1712117,-285.769,107.08377,ozbekce
-4.202159,-278.70773,134.85185,ozbekce
-4.1898932,-275.49915,126.98821,ozbekce
-4.206509,-286.57858,108.83907,ozbekce
-4.0935187,-298.3372,113.69541,ozbekce
-4.3721952,-310.5687,139.2099,ozbekce
-4.097918,-302.8127,126.00743,ozbekce
-4.286045,-293.6339,96.63191,ozbekce
-4.1692295,-295.50162,102.20287,ozbekce
-4.136821,-277.23694,105.99081,ozbekce
-4.315583,-280.01178,110.89733,ozbekce
-4.271096,-301.89587,131.71898,ozbekce
-4.4271674,-308.45508,110.62484,ozbekce
-4.342981,-297.08395,100.56262,ozbekce
-4.3041744,-300.92435,116.98793,ozbekce
-4.1973605,-335.21774,105.13024,ozbekce
-4.131269,-288.7826,107.65774,ozbekce
-4.2179046,-294.38025,139.03326,ozbekce
-4.1312165,-285.92523,134.36635,ozbekce
-4.2338805,-323.69165,112.01244,ozbekce
-4.4287033,-333.81616,101.41715,ozbekce
-4.405083,-325.48105,123.3321,ozbekce
-4.2107844,-334.00085,92.96117,ozbekce
-4.2071967,-310.41342,102.88477,ozbekce
-4.374137,-310.839,108.07579,ozbekce
-4.1685147,-307.28278,115.42531,ozbekce
-4.3865547,-303.50244,110.262825,ozbekce
-4.152156,-287.76608,120.763054,ozbekce
-4.0417423,-279.68787,111.69168,ozbekce
-4.0154686,-279.25357,107.27939,ozbekce
-4.441973,-320.8937,80.92655,ozbekce
-4.394061,-297.771,117.73358,ozbekce
-4.1700416,-290.15012,122.36504,ozbekce
-4.236586,-284.47357,111.66131,ozbekce
-4.186692,-277.41577,102.26946,ozbekce
-4.3343635,-300.43347,121.61518,ozbekce
-4.098163,-266.58658,114.864204,ozbekce
-4.0385756,-284.3896,109.5125,ozbekce
-4.226118,-297.18848,102.52005,ozbekce
-4.1475835,-263.9218,95.94515,ozbekce
-4.1414495,-282.15317,103.16649,ozbekce
-4.2545643,-283.86987,108.43274,ozbekce
-4.196005,-319.65463,104.83504,ozbekce
-4.3802667,-308.26584,122.818306,ozbekce
-4.0509453,-261.87424,106.10269,ozbekce
-4.2311835,-285.8298,110.96423,ozbekce
-4.2444735,-266.77313,105.77563,ozbekce
-4.0672126,-263.6492,101.80808,ozbekce
-3.9897683,-275.0464,108.77193,ozbekce
-4.1317716,-277.0545,94.85156,ozbekce
-4.1010733,-281.76804,101.14209,ozbekce
-4.088855,-294.072,107.67938,ozbekce
-4.1577883,-292.8717,112.75363,ozbekce
-4.0950813,-268.1969,110.11636,ozbekce
-4.062479,-259.91394,127.14844,ozbekce
-4.371862,-290.29507,117.49887,ozbekce
-3.346048,-301.20248,116.86518,ozbekce
-0.23331408,-380.73392,126.741936,ozbekce
-5.7083073,-453.26462,90.245285,ozbekce
-0.7132222,-234.60353,151.7009,ozbekce
-0.8636782,-266.20767,154.94958,ozbekce
-3.5473516,-305.8878,131.51222,ozbekce
-3.582547,-297.96594,120.99268,ozbekce
-3.8832061,-352.272,127.05297,ozbekce
-3.825368,-348.55392,124.97555,ozbekce
-3.7974443,-343.60956,126.26111,ozbekce
-3.925093,-359.6623,128.93152,ozbekce
-3.5456996,-333.26147,121.24447,ozbekce
-3.7874682,-353.22687,133.46283,ozbekce
-4.049599,-374.73813,132.4215,ozbekce
-3.8466966,-332.04047,113.6996,ozbekce
-3.9459033,-352.65637,121.93446,ozbekce
-4.1201015,-367.74164,138.64894,ozbekce
-3.6358483,-339.92657,105.74033,ozbekce
-3.797942,-351.34094,111.18211,ozbekce
-4.613819,-348.38312,92.18846,ozbekce
-4.98433,-305.90784,96.073814,ozbekce
-4.813554,-293.36288,95.602356,ozbekce
-4.3127704,-318.96887,119.59432,ozbekce
-3.7309787,-348.96088,94.61609,ozbekce
-3.9157205,-358.78287,123.47425,ozbekce
-1.6041801,-325.23465,130.56277,ozbekce
-2.6067746,-345.78436,118.33279,ozbekce
-2.3250532,-329.15463,126.60775,ozbekce
-2.8172643,-328.2023,127.75964,ozbekce
-3.9944642,-325.8955,123.771225,ozbekce
-3.812929,-291.68362,122.4679,ozbekce
-1.120175,-54.461746,111.75946,ozbekce
-2.870638,-194.76027,113.57102,ozbekce
-4.1378403,-363.58633,116.772804,ozbekce
-3.801711,-343.52887,117.64417,ozbekce
-4.233289,-363.34805,118.85843,ozbekce
-4.030964,-369.1792,121.305115,ozbekce
